"","id_domena","domena","czy_dziala","telefon","nip","krs","webEniro","webFachowcy","webCSGroup","PNA","version","sunrise","rzetelna","koszyk","data","facebook","instagram","linkedin","allegro","otomoto","googleplus","youtube","title","mail","ulica"
"33",59307,"annaszubert.com",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-07","https://www.facebook.com/anna.szubert.526","","https://pl.linkedin.com/in/annaszubert","","","https://plus.google.com/115857311401624285960","https://www.youtube.com/watch?v=8M7rtKwUHoo","Strona główna – Anna Szubert – Personal Branding Strategist","","0"
"34",59468,"dawikop.com.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-07","","","","","","","","dawikop.com.pl","","0"
"35",59517,"zbrojownia.eu",1,"730850555","0","0",0,0,0,"18-421","2.3",0,0,1,"2017-11-07","https://www.facebook.com/zbrojownia.eu/","https://www.instagram.com/zbrojownia/","","","","","","Sklep internetowy: broń, amunicja, optyka - Zbrojownia.eu","","Stawiskowska"
"36",59639,"wycinek.com.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-07","NULL","NULL","NULL","NULL","NULL","NULL","NULL"," ZUH ALINA WYCINEK","","0"
"37",59734,"ranczo.eu",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-07","NULL","NULL","NULL","NULL","NULL","NULL","NULL","","","0"
"38",60000,"jowisz.nieruchomosci.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-07","NULL","NULL","NULL","NULL","NULL","NULL","NULL","","",""
"39",60239,"surfcampcorralejo.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-07","","","","","","","","","","0"
"40",60345,"farmbud.eu",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-07","","","","","","","","O hurtowni","",""
"41",60401,"planbit.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-07","","","","","","","","Home - Planbit <<komputery>>","","0"
"42",60681,"radpix-media.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-07","NULL","NULL","NULL","NULL","NULL","NULL","NULL","RADPIX","","0"
"43",61183,"amalian.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-07","NULL","NULL","NULL","NULL","NULL","NULL","NULL","amalian - wypełniacze, mezoterpia, kosmeceutyki","","0"
"44",61910,"optykmichalak.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-07","NULL","NULL","NULL","http://allegro.pl/listing/user.php?us_id=27044148","NULL","NULL","NULL","Optyk Poznań Marian Michalak - badanie wzroku, naprawa okularów, soczewki","","0"
"45",61989,"omega24.entro.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-07","","","","","","","","usługi księgowe piaseczno, odszkodowania piaseczno","","0"
"46",61991,"hydrolife.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,1,"2017-11-07","NULL","NULL","NULL","NULL","NULL","NULL","NULL","hydrolife.pl","",""
"47",62041,"ergo.net.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-07","","","","","","","","ergo:BRAND INDULGING","","0"
"48",62043,"hdairstudio.com",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-07","https://www.facebook.com/hdairstudio","http://instagram.com/hdairstudio","","","","","","HD Air Studio – Gimbals and drones for aerial cinematography.","http://medium.com/@hdairstudio","Recent Posts.Hello world!June"
"49",62144,"artgymteam.pl",1,"692433699","0","0",0,0,0,"92-433","2.3",0,0,0,"2017-11-07","http://www.facebook.com/pages/Art-Gym-Team/177419988970776","","","","","","","ArtGymTeam :: Strona główna","","0"
"50",62420,"letsgo.com.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-07","","","","","","","","Let's Go - Liga firm, wyjazdy oraz imprezy integracyjne dla firm. Eventy - Warszawa.","","0"
"51",62503,"fscband.pl",1,"604233138","0","0",0,0,0,"70-889","2.3",0,0,0,"2017-11-07","https://www.facebook.com/Funny-Sunny-Company-Pawe%C5%82-Ochocki-113864802054601/","","","","","","","Zespół muzyczny Funny Sunny Company & DJ, Szczecin, zachodniopomorskie","","Azaliowa"
"52",62583,"niedzwiedzki.com",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-07","NULL","NULL","NULL","NULL","NULL","NULL","NULL","","","0"
"53",62956,"intermot.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-07","NULL","NULL","NULL","NULL","NULL","NULL","NULL","","","0"
"54",63348,"kraszewski.info",0,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-07","","","","","","","","","","0"
"55",63912,"esens.com.pl",0,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-07","","","","","","","","","","0"
"56",63990,"ifm.com",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-07","","","","","","","","ifm - automation made in Germany","",""
"57",64471,"polskihr.com.pl",1,"123572266","0","0",0,0,0,"31-156","2.3",0,0,0,"2017-11-07","https://www.facebook.com/PolskiHR?fref=ts","","","","","","","Agencja Doradztwa Personalnego, Giełda Pracy - Polski HR","","Kurniki"
"58",64476,"dotstudiodesign.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-07","","","","","","","","Projektowanie i aranÅ¼acja wnÄtrz RzeszÃ³w - Dot Studio ","","0"
"59",64576,"neomet.com.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-07","","","","","","","","Neomet - Home","","0"
"60",65087,"exter.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-07","","","","","","","","Exter - wizerunek i marka na stronie www","","0"
"61",65113,"enzo-vernici.pl",1,"604994011","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-07","NULL","NULL","NULL","NULL","NULL","NULL","NULL","O FIRMIE","","Słupska"
"62",65202,"motofrajda.pl",1,"324572019","0","0",0,0,0,"47-440","2.3",0,0,0,"2017-11-07","http://www.facebook.com/pages/Motofrajda/387276528028255#!/pages/Motofrajda/387276528028255","","","","http://www.motofrajda.otomoto.pl","","","MOTOFRAJDA Salon Motocyklowy - Motocykle używane z gwarancją, sprzedaż i serwis motocykli i skuterów 47-440 Nędza, ul. Jana Pawła II 1A","","Jana Pawła II"
"63",65697,"cwkopole.pl",1,"885552060","7543073001","0",0,0,0,"54-307","2.3",0,0,0,"2017-11-07","https://www.facebook.com/CWKOpole","https://www.instagram.com/cwkopole/","","","","","https://www.youtube.com/channel/UCJNOZg2I0536qcdoss8n1WQ"," CWK w Opolu - Targi - Wystawy - Konferencje - Eventy ","info@cwkopole.pl","Wrocławskiej"
"64",65907,"platynki.pl",1,"713119739","0","0",0,0,0,"55-080","2.3",0,0,0,"2017-11-07","","","","","","","","Alu-Lids - Platynki, wieczka aluminiowe, opakowania","",""
"65",66152,"gptechnik.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-07","","","","","","","","","","0"
"66",66254,"toszka.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,1,"2017-11-07","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Zestawy bransoletek, bransoletki, biżuteria personalizowana – TOSZKA","",""
"67",66308,"palladiomaterials.com",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-07","","","","","","","","Palladio Materials - kamień naturalny, palladio design, wapień, porfir, łupek, grolla, granit, marmur, trawertyn, onyks, slim stone, ak47, iflame, moss design","","Rydygiera"
"68",66311,"admin.lebork.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-07","NULL","NULL","NULL","NULL","NULL","NULL","NULL","ADMIN-informatyczna obsługa firm","","0"
"69",66377,"armata007.com",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-07","https://www.facebook.com/jaroslaw.salwa","https://www.instagram.com/armata007","https://pl.linkedin.com/in/jaroslawsalwa","","","https://plus.google.com/u/0/+Jaros%C5%82awSalwa","https://www.youtube.com/user/armata007","Artykuły | armata007.com - Jarosław Salwa","",""
"70",66511,"gia-polska.pl",1,"869600441","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-07","","","","","","","","Tax Legal Consulting Audyt - GiA","",""
"71",66604,"transportwegla.tub.pl",0,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-07","","","","","","","","","","0"
"72",66607,"doradca.arg.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-07","","","","","","","","BDP Kancelaria Doradcy Podatkowego Marek M. Olejniczak - Strona Główna     ","","0"
"73",66700,"omcprofil.com.pl",1,"0","0","0",0,0,0,"60-100","2.3",0,0,0,"2017-11-07","","","","","","","","Pasja budowania » omcprofil.","",""
"74",66768,"lexinkasso.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-07","NULL","NULL","NULL","NULL","NULL","NULL","NULL","www.lexinkasso.pl","","0"
"75",67041,"profinanse.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-07","NULL","NULL","NULL","NULL","NULL","NULL","NULL"," Domena profinanse.pl jest na sprzedaż! ","",""
"76",67300,"atelier.art.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-07","","","","","","","","","","0"
"77",67487,"smolnik.com.pl",1,"322353359","9691606743","0",0,0,0,"44-186","2.3",0,0,0,"2017-11-07","","","","","","","","Materiały i narzędzia budowlane, baruplan - Gliwice - Smolnik Grupa PSB","","Ks. Roboty"
"78",67808,"wibmedia.pl",0,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-07","","","","","","","","","","0"
"79",67957,"immofinanz.com",1,"0","0","0",0,0,0,"07-201","2.3",0,0,0,"2017-11-07","https://www.facebook.com/sharer/sharer.php?u=https://www.immofinanz.com/de","","https://at.linkedin.com/company/immofinanz-group","","","https://plus.google.com/share?url=https://www.immofinanz.com/de","","IMMOFINANZ AG","","uccessful pricing of our new convertible bond"
"80",67965,"pioniew.eu",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-07","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Error 406 - Not Acceptable","","0"
"81",68701,"zrbdomex.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-07","","","","","","","","ZRB Domex sp. z o.o. - O FIRMIE","","0"
"82",68957,"agpmetro.com",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-07","NULL","NULL","NULL","NULL","NULL","NULL","NULL","","","0"
"83",69185,"elektrotec.com.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-07","http://www.facebook.com/elektrotecwejherowo","","","","","","","elektrotec.com.pl","","0"
"84",69433,"poprostupraca.pl",1,"627679081","0","0",0,0,0,"62-800","2.3",0,0,0,"2017-11-07","","","","","","","","Agencja Pracy - Po Prostu Praca","","Serbinowska"
"85",69886,"utmarine.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-07","","","","","","","","utmarine.pl","","0"
"86",70075,"podatki-kalisz.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-07","https://www.facebook.com/Doradca-Podatkowy-Wojciech-G%C3%B3rski-1514092052145727/?ref=nf","","https://www.linkedin.com/in/wojciech-g%C3%B3rski-84108a147","","","https://plus.google.com/112026287986844319072/about","","BOEO Wojciech Górski – Usługi Księgowe, Doradztwo podatkowe","","0"
"87",70228,"taxi-mercedes.pl",1,"800706820","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-07","","","","","","","","Taxi Mercedes","",""
"88",70318,"szklo-krosno.com.pl",1,"793902750","6842360280","0",0,0,0,"08-201","2.3",0,0,1,"2017-11-07","https://www.facebook.com/SzkloKrosno","NULL","NULL","NULL","NULL","NULL","NULL","Szkło Krosno - sklep internetowy ze szkłem użytkowym i ozdobnym","",""
"89",70455,"knockoutprod.net",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-07","https://pl-pl.facebook.com/productions.knock.out","","","","","","","Aktualności","mailto:info@knockoutprod.net",""
"90",70485,"agd.rtv.prv.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-07","","","","","","","","0","","0"
"91",70615,"budisef.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-07","","","","","","","","","","0"
"92",70772,"pilarek.net",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-07","","","","","","","","","","0"
"93",70862,"materak.pl",1,"602558466","7541144091","0",0,0,0,"44-091","2.3",0,0,0,"2017-11-07","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Witaj na materak.pl | materak.pl","zumib@op.pl","Ks. Piotra Gołąba"
"94",70910,"azprestige.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-07","","","","","","","","","","0"
"95",70930,"balthemis.com",1,"869134526","0","0",0,0,0,"70-793","2.3",0,0,0,"2017-11-07","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Balthemis – Your best liquids supplier","","Niedźwiedzia"
"96",70976,"humanaction.eu",1,"873083874","0","0",0,0,0,"41-219","2.3",0,0,0,"2017-11-07","","","","","","",""," Human Action LLC | Software Development Magicians","","Wieczorka"
"97",71177,"konsmet.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-07","NULL","NULL","NULL","NULL","NULL","NULL","NULL","KONSMET | balustrady, schody, ogrodzenia, konstrukcje stalowe","","0"
"98",71360,"techdruk.pl",1,"533220000","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-07","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Bez tytułu 1","","0"
"99",110491,"m21.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-07","","","","","","","","","","0"
"100",110601,"wmoimogrodzie.com",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-07","","","","","","","","wmoimogrodzie.com","","0"
"101",115050,"slubnesuknie.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-07","http://www.facebook.com/pages/Centrum-Mody-Slubnej-Paryzanka-suknie-slubne-garnitury/178905468806960","","","","","","","Salon ślubny Paryżanka | kolekcja 2017 - suknie ślubne, garnitury ślubne - Kielce","","0"
"102",122242,"euforia-salon.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-07","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Euforia Salon Kosmetyczny Syrynia - Stylizacja paznokci, przedłużanie rzęs, przedłużanie włosów, solarium, wizaż, kosmetyka twarzy, depilacja, ","","ellulogia + Elektrostymulacja -"
"103",124158,"stroma-travel.pl",0,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-07","","","","","","","","","","0"
"104",126478,"argentynka.com",1,"501501980","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-07","","","","","","","","Kawiarnia Argentyna, Zawiercie, ul.Tuwima 8B - restauracja, imprezy muzyczne, zabawa, jedzenie","",""
"105",128206,"markobizuteria.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-07","NULL","NULL","NULL","NULL","NULL","NULL","NULL","markobizuteria.pl - Naszyjniki, bransoletki, wisiorki, celebrytka","","0"
"106",130946,"decoart24.pl",1,"0","0","0",0,0,0,"26-600","2.3",0,0,0,"2017-11-07","https://www.facebook.com/decoart24","https://www.instagram.com/decoart24","","http://allegro.pl/show_user.php?uid=29011097","","https://plus.google.com/+Decoart24Pl","","Dekoracje do domu, ogrodu - Wyposażenie wnętrz sklep DecoArt24.pl","","chwyt balkonowy, metalowy - nieregulowany"
"107",132684,"e-dewocjonalia.eu",1,"501280288","0","0",0,0,0,"47-220","2.3",0,0,1,"2017-11-07","https://www.facebook.com/e.dewocjonalia.sklep/","NULL","NULL","NULL","NULL","NULL","NULL","Dewocjonalia Sklep Internetowy  | chrzest | roczek | komunia","",""
"108",135510,"teczowezmysly.pl",1,"660904902","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-07","","","","","","","","Gabinet Integracji Sensorycznej Stalowa Wola","",""
"109",135807,"dekostone.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-07","","","","","","","","Dekostone - Strona Główna","","0"
"110",136098,"aimproperty.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-07","https://www.facebook.com/AIM-Property-545761855447241/","","","","","","","AiM PROPERTY   -  doradztwo i wycena nieruchomości  -   AIM PROPERTY - AiM PROPERTY","","0"
"111",136432,"bsjp.pl",1,"0","0","0",0,0,0,"80-121","2.3",0,0,0,"2017-11-07","NULL","NULL","https://www.linkedin.com/company/344958/","NULL","NULL","NULL","NULL","BSJP","","Łostowicka"
"112",136554,"alergiabeta.pl",1,"668601556","6121017534","0",0,0,0,"12-101","2.3",0,0,1,"2017-11-07","https://www.facebook.com/alergiabeta","","","","","","","Sklep dla alergików - alergiabeta.pl","info@alergiabeta.pl","Brzozowa"
"113",137861,"mh.moda.com.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-07","NULL","NULL","NULL","NULL","NULL","NULL","NULL","","","0"
"114",137947,"gemat.com.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-07","","","","","","","","Gemat.com.pl - usługi ślusarskie","",""
"115",137992,"ol-pat.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-07","","","","","","","","OL-PAT - www.ol-pat.pl","","OL-PAT ©"
"116",138385,"esencja-czerwionka.za.pl",0,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-07","","","","","","","","","","0"
"117",138455,"themetropolitan.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-07","NULL","NULL","NULL","NULL","NULL","NULL","NULL","","","0"
"118",140460,"oltex.eu",1,"0","0","0",0,0,0,"99-201","2.3",0,0,0,"2017-11-07","","","","","","","","Operations Automation Default Page","",""
"119",140461,"edx.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-07","","","","","","","","EDX - systemy centralnego sterowania EDX ICS-21N, interfejsy steruj¹ce, instalacje AMX, Crestron, CUE, RTI","","0"
"120",140883,"perrun.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,1,"2017-11-07","","","","","","","","Perrun","",""
"121",140922,"thermokey.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-07","","","","","","","","","","0"
"122",141064,"pglex.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-07","NULL","NULL","NULL","NULL","NULL","NULL","NULL","","","0"
"123",141788,"mechanika-pojazdowa.com",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-07","","","","","","","","Mechanika pojazdowa AUTO-GAZ,  inż. Dariusz Maź","","0"
"124",141795,"centrumogrody.pl",0,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-07","","","","","","","","","","0"
"125",142050,"stan.narzedziascierne.eu",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-07","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Narzêdzia cierne - STAN","","0"
"126",142938,"pieknaksiazka.net",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-07","","","","","","","","中部国際空港でwifiレンタルする【＠モバイルくん。の評判】","","0"
"127",143796,"sanitgaz.lublin.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-07","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Sanitgaz","","0"
"128",145088,"psychologowie.com",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-07","","","","","","","","Dobry Psycholog Katowice, Psychoterapeuta , Psychoterapia","","0"
"129",145172,"percalstudio.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-07","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Percal | Studio Realizacji Tkaniny we Wnetrzu | firany, zaslony, rolety, narzuty, poduszki, tekstylia stolowe, tapicerowanie mebli | adres do pliku intro","",""
"130",146609,"fenix-rzeszow.webnode.com",1,"660113149","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-07","","","","","","","","FENIX","","0"
"131",146745,"dance4fun.pl",1,"602799722","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-07","http://www.facebook.com/dance4fun.warszawa","","","","","","","Szkoła Tańca Warszawa DANCE4FUN Szkoła tańca Warszawa Targówek Bródno Wola Centrum","",""
"132",147964,"turboklinika.com.pl",1,"947191000","0","0",0,0,0,"75-832","2.3",0,0,0,"2017-11-07","","","","","","https://plus.google.com/+TURBOKLINIKASulewscyKoszalin","","TURBO KLINIKA Sulewscy - Turbosprężarki - AUTO SERWIS Sulewscy - KOSZALIN","","Lechicka"
