"","id_domena","domena","czy_dziala","telefon","nip","krs","webEniro","webFachowcy","webCSGroup","PNA","version","sunrise","rzetelna","koszyk","data","facebook","instagram","linkedin","allegro","otomoto","googleplus","youtube","title","mail","ulica"
"35",499433,"elektroaudyt.cba.pl",0,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","","","","","","","","","","0"
"36",535363,"zajazdspalski.spala.info.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","https://www.facebook.com/spala24","","","","","","","Spala Info Pl - Spała Portal Turystyczny","","0"
"37",537028,"eko-serwis.com",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","NULL","NULL","NULL","NULL","NULL","NULL","NULL","EKO - SERWIS","","0"
"38",538354,"brandcare.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","NULL","NULL","NULL","NULL","NULL","NULL","NULL","BrandCare","","       if (AC_FL_RunContent =="
"39",544461,"servirecaritati.pl",0,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","","","","","","","","","","0"
"40",546802,"medicares.pl",1,"222905125","0","0",0,0,0,"02-591","2.3",0,0,1,"2017-11-08","https://www.facebook.com/MedicaRes.Centrum.Szkolen.Medycznych?fref=ts","NULL","NULL","NULL","NULL","NULL","NULL","Strona główna - MedicaRes Life Support","",""
"41",549520,"ncprofit.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","","","","","","","","NcProfit Usługi Informatyczne Łódzkie - Łask - Pabianice","",""
"42",584149,"barierywswiecieniepelnosprawnych.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","","","","","","","","erywswiecieniepelnosprawnych.pl","",""
"43",590928,"asserwis.com",1,"503021592","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","","","","","","","","AsSerwis Agencja Ochrony","","Copyright ©"
"44",591078,"autocios.4.pl",0,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","","","","","","","","","","0"
"45",591308,"autoszyby.bigduo.pl",1,"602360138","0","0",0,0,0,"05-201","2.3",0,0,0,"2017-11-08","","","","","","","",":: SZYBY SAMOCHODOWE CZĘSTOCHOWA :: autoszyby Częstochowa,szybex-service,przeszklenia aut,sprzedaż szyberdachów,foliowanie szyb Piotrków Trybunalski,serwis,naprawa szyb Częstochowa","szybexservice@wp.pl","Żelazna"
"46",596816,"hotelbank.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","NULL","NULL","NULL","NULL","NULL","NULL","NULL"," hotelbank.pl ","","0"
"47",599027,"kurierserwis.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","","","","","","","","kurierserwis.pl","","0"
"48",600304,"medispa.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Strona domeny medispa.pl","","0"
"49",611195,"autodoslubu.org",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-09","","","","","","","","","mailto:info@autodoslubu.org","0"
"50",611368,"autoszkolaola.pl",0,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-09","","","","","","","","","","0"
"51",700883,"autoczesci.dpg.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-09","NULL","NULL","NULL","NULL","NULL","NULL","NULL","index.html","","0"
"52",700904,"auto-ekspres.prv.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-09","","","","","","","","Wybierz język/Choose language","","0"
"53",701045,"autoslubne.waw.pl",0,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-09","","","","","","","","","","0"
"54",701074,"autotruck24.com",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-09","","","","","","","","Welcome to autotruck24.com","",""
"55",701092,"avacar.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-09","","","","","","","","Diese Domain wurde geparkt | World4You","",""
"56",703165,"dachplus.com",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-09","NULL","NULL","NULL","NULL","NULL","NULL","NULL","","","0"
"57",703959,"dslcars.pl",0,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-09","","","","","","","","","","0"
"58",706722,"hastom.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-09","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Dokument bez tytułu","","0"
"59",715315,"serwis.stalprodukt.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-09","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Stalprodukt Serwis Sp. z o.o.","","0"
"60",715342,"serwisrowerowy.net",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-09","https://www.facebook.com/Typowy Rowerzysta","","","","","","","Seriws Rowerowy - Nowości rowerowe","",""
"61",717415,"tcserwis.com",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-09","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Domain name suspended due to Registrant verification failure","","0"
"62",719501,"zielonagora.spar.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-09","NULL","NULL","NULL","NULL","NULL","NULL","NULL","BŁĄD DOMENY - System nie obsługuje tej domeny","","0"
"63",721129,"autobike.com",0,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-09","","","","","","","","","","0"
"64",721186,"automex.az.pl",0,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-09","","","","","","","","","","0"
"65",721187,"auto-mik.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-09","","","","","","","","","","0"
"66",722457,"cardiotest.pl",0,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-09","","","","","","","","","","0"
"67",722460,"careers.uni.wroc.pl",1,"713752131","0","0",0,0,0,"50-138","2.3",0,0,0,"2017-11-09","","","","","","","","Biuro Karier Uniwersytet Wrocławski - Strona główna","","Kuźnicza"
"68",722470,"caritasbp.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,1,"2017-11-09","https://pl-pl.facebook.com/Muzeum.Zamkowe.w.Malborku/","","","","","","","Carita: Szalone Barwne Podróże :-)","",""
"69",723697,"dts-automaty.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-09","","","","","","","","","","0"
"70",724216,"en-biurorachunkowe.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-09","","","","","","","","en-biurorachunkowe.pl","","0"
"71",724737,"fitnesspark.biz.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-09","","","","","","","","","","0"
"72",725466,"gocar.com.pl",1,"605494729","0","0",0,0,0,"58-105","2.3",0,0,0,"2017-11-09","","","","","","","","Gocar Portal Informacyjny","",""
"73",729651,"nail-spa.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-09","","","","","","","","Nails SPA - Blog z ciekawostkami!","",""
"74",729812,"nfz.stomatologiakolobrzeg.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-09","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Stomatologia Kołobrzeg - NFZ","","0"
"75",731723,"premioserwis.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-09","NULL","NULL","NULL","NULL","NULL","NULL","NULL","","","0"
"76",732663,"riccardo.prv.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-09","","","","","","","","","","0"
"77",733196,"serwisyfinansowe.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-09","","","","","","","","Informacje finansowe","","0"
"78",734306,"stomatolog-rumia.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-09","","","","","","","","","","0"
"79",734566,"swidnica.caritas.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-09","","","","","","","","CARITAS ŚWIDNICA - START","","0"
"80",736491,"wtzbydgoszcz.caritas.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-09","","","","","","","",".: WTZ Tęcza :: Zapraszamy","","0"
"81",737579,"zspaczkow.wodip.opole.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-09","NULL","NULL","NULL","NULL","NULL","NULL","NULL","zig-zag.prv.pl ","","0"
"82",739358,"klep-car.prv.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-09","","","","","","","","Warsztat blacharki samochodowej - Marek Kibało","","0"
"83",740869,"twojeauto24.pl",1,"791092032","0","0",0,0,0,"41-810","2.3",0,0,1,"2017-11-09","NULL","NULL","NULL","NULL","NULL","NULL","NULL","twojeauto24.pl - Profesjonalne oświetlenie samochodu","sklep@twojeauto24.pl",""
"84",9323,"yourspa.pl",1,"177850275","8172060601","0",0,0,0,"39-300","2.3",0,0,1,"2017-11-09","https://www.facebook.com/yourSpaPL/","https://www.instagram.com/yourspapl/","NULL","NULL","NULL","NULL","NULL","         Sprzęt kosmetyczny, kosmetyki i urządzenia, zestawy do makijażu - yourSpa         ","biuro@zolta.pl","Przemysłowa"
"85",29022,"autokoba.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-09","","","","","","","","Autogaz Gorzów  autogaz serwis :: Auto gaz Gorzow,lpg, montaż instalacji ","","0"
"86",61998,"auto-oil.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-09","","","","","","","","auto-oil.pl","","0"
"87",64082,"comfortcar.pl",1,"223790471","0","0",0,0,0,"03-994","2.3",0,0,1,"2017-11-09","https://www.facebook.com/comfortcarrental.poland","NULL","NULL","NULL","NULL","https://plus.google.com/+Wypozyczalnia-samochodowWarszawaPl","NULL","Wypożyczalnia samochodów Warszawa, Kraków, Katowice, Trójmiasto.",".wynajem@com","Wał Miedzeszyński"
"88",64774,"car-tronic.pl",1,"184401411","7342618669","0",0,0,0,"33-300","2.3",0,0,1,"2017-11-09","https://www.facebook.com/CarTronic.NowySacz","NULL","NULL","NULL","NULL","https://plus.google.com/+Car-tronicPl","https://www.youtube.com/user/cartronic100","Sklep car audio - radia, wzmacniacze, głośniki i nawigacje samochodowe - CAR-TRONIC","biuro@car-tronic.pl","Okulickiego"
"89",70917,"roscar24.com",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-09","","","","","","","","ROSCAR24.COM - Sklep z czesciami do aut BMW, ROVER, LAND ROVER","","0"
"90",155377,"vancars.pl",0,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-09","","","","","","","","","","0"
"91",158855,"www.profil.stalprodukt.com.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-09","","","","","","","","Serwer w przygotowaniu","","0"
"92",159476,"spacerowa7.pl",1,"697663679","0","0",0,0,0,"57-540","2.3",0,0,0,"2017-11-09","https://www.facebook.com/FundacjaSpacerowa7/?fref=ts","","","","","","https://www.youtube.com/watch?v=fo8cWK0LSIo","FUNDACJA SPACEROWA 7 – Kolejna witryna oparta na WordPressie","biuro@spacerowa7.pl","Spacerowa"
"93",161729,"agdserwis.eu.interiowo.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-09","","","","","","","","","","0"
"94",184263,"autothermal.eu",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-09","","","","","","","","Page Redirection","","0"
"95",221635,"agd-serwis.rybnik.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,1,"2017-11-09","","","","http://allegro.pl/listing/user/listing.php?us_id=5528534","","",""," Serwis AGD Rybnik ","",""
"96",230595,"eurocaravan.pl",0,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-09","","","","","","","","","","0"
"97",243195,"mcar.fr.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-09","http://www.facebook.com/pages/M-Car-Tapicerstwo-Transport/100925319952285","","","","","","","M-CAR - tapicerstwo samochodowe","","0"
"98",245208,"spawex.cba.pl",0,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-09","","","","","","","","","","0"
"99",250138,"mksiegowa.pl",0,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-09","","","","","","","","","","0"
"100",253019,"ntserwis.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-09","","","","","","","","Decyzja o połączeniu spółek","","0"
"101",255340,"gitcars.pl",0,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-09","","","","","","","","","","0"
"102",255431,"leasecar.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-09","NULL","NULL","NULL","NULL","NULL","NULL","NULL","","","0"
"103",259391,"hol-car.com.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-09","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Hol-Car | holowanie | pomoc drogowa | 24h | warsztat | Warszawa ","","0"
"104",260388,"sunrise-production.com",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-09","","","","","","","","Sunrise Production | Maintenance","",""
"105",261169,"stalserwis.info.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-09","","","","","","","","KAWULA STALSERWIS","",""
"106",263964,"wiesiek.auto.pl",1,"696474948","0","0",0,0,0,"34-642","2.3",0,0,0,"2017-11-09","","","","","","","",":::auto - handel:::","","0"
"107",264330,"serwis.w.of.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-09","NULL","NULL","NULL","NULL","NULL","NULL","NULL",".:: SERWIS RTV - ul. RYNEK 2, 38-600 LESKO  ::.","","0"
"108",266179,"ksiegowi.com.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-09","","","","","","","","ksiegowi.com.pl","","0"
"109",267065,"sparta.pl",0,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-09","","","","","","","","","","0"
"110",271343,"hen-dach.pl",0,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-09","","","","","","","","","","0"
"111",271968,"spec-dach.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-09","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Spec-Dach - O nas","",""
"112",279056,"carambazary.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-09","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Pizzeria Caramba","","0"
"113",280468,"profitgroup.pl",1,"0","5252354154","0000248766",0,0,0,"25-235","2.3",0,0,0,"2017-11-09","","","","","","",""," Profit Group - konsulting, doradztwo, dotacje unijne, fundusze europejskie, Norweski Mechanizm Finansowy oraz EOG - fundusz norweski.","","0"
"114",281213,"mkspaw.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-09","","","","","","","","mkspaw.pl","","0"
"115",282273,"carsystem-lomza.prv.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-09","","","","","","","","..::CARSYSTEM ŁOMŻA::..","","0"
"116",284154,"biurorachunkowe-sc.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-09","NULL","NULL","NULL","NULL","NULL","NULL","NULL","","","0"
"117",285881,"investprofit.eu",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-09","NULL","NULL","NULL","NULL","NULL","NULL","NULL","","","0"
"118",286345,"serwis.w.zabrzu.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-09","http://www.facebook.com/share.php?u=https%3A%2F%2Fwww.serwis.w.zabrzu.pl%2F&t=O%20Nas","","","","","","","SERWIS KOMPUTEROWY â 602 277 174 - USÅUGI INFORMATYCZNE","","0"
"119",292176,"jjserwis.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-09","","","","","","","","Datacard - J&J Serwis | Oferuje rozwiązania do personalizacji kart Datacard Group®. systemy personalizacji i dystrybucji kart, urządzenia kopertujące, liczarki i materiały eksploatacyjne,  embosser : ","","0"
"120",299312,"arprodukt.pl",1,"603875455","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-09","","","","","","","","Home","","Warszawska"
"121",301430,"kancelariarogow.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-09","","","","","","","","Witaj na Kancelaria Rogów | Kancelaria Rogów","","0"
"122",302649,"amiserwis.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-09","","","","","","","","Amiserwis --> Komputery PC, Amiga i Sieci Komputerowe","",""
"123",303222,"autowojciechowski.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-09","","","","","","","","Poradniki I Solucje Do Gier","fakty@rmf.fm.Nawigacja.APLIKACJEMOBILNE.RMFFM.RMF24.RMFON.KorzystaniezportaluoznaczaakceptacjęRegulaminu.",""
"124",304308,"autoelektro.pl",1,"322508828","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-09","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Twoje auto w naszych rêkach... - Auto Elektro Serwis Katowice Boguslaw Kadzielawski","","Szpitalna"
"125",308600,"automyjnia-przemysl.com",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-09","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Auto Myjnia Przemyśl Ręczna Myjnia Samochodowa","","0"
"126",312227,"timserwis.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-09","NULL","NULL","NULL","NULL","NULL","NULL","NULL","TiM Serwis: Klimatyzacja samochodowa, Blacharstwo samochodowe, Serwis AGD","","0"
"127",316038,"autolakserwis.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-09","","","","","","","","autolakserwis.pl","","0"
"128",316831,"tojksiegowy.yoyo.pl",0,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-09","","","","","","","","","","0"
"129",318439,"macserwis.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-09","NULL","NULL","NULL","NULL","NULL","NULL","NULL","","","0"
"130",320692,"maxymilian-hotel.pl",0,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-09","","","","","","","","","","0"
"131",321875,"lanta-serwis.republika.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-09","","","","","","","","LANTA Tomasz Ambroziak","","0"
"132",324677,"aecserwis.pl",1,"501179113","0","0",0,0,0,"25-217","2.3",0,0,0,"2017-11-09","","","","","","","","AEC serwis - serwis kotłowni i urządzeń energetycznych","jola@aecserwis.pl","Hauke-Bosaka"
"133",327626,"spawanieplastiku.net.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-09","","","","","","","","spawanieplastiku.net.pl","","0"
"134",336979,"bpkautoserwis.prv.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-09","","","","","","","","auto serwis, auto gaz, mechanika, jaworzno","","0"
"135",346786,"spaceguard.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-09","NULL","NULL","NULL","NULL","NULL","NULL","NULL","SpaceGUARD","","0"
"136",355494,"ralfserwis.prv.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-09","","","","","","","","RALF","","0"
"137",357635,"milcar.prv.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-09","","","","","","","","MILCAR - Nauka Jazdy - Prawo Jazdy kat. B - Murowana Goślina Poznań","","0"
"138",372825,"autoskup.info.pl",0,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-09","","","","","","","","","","0"
"139",374407,"auto-blacharstwo.com.pl",1,"501389708","0","0",0,0,0,"41-250","2.3",0,0,0,"2017-11-09","","","","","","","","Blacharstwo i lakiernictwo samochodowe, bezgotówkowe naprawy powypadkowe Czeladź, Sosnowiec, Katowice","kontakt@auto-blacharstwo.com","Nadrzeczna"
"140",376537,"kostomloty.pl",0,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-09","","","","","","","","","","0"
"141",379894,"tosserwis.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-09","","","","","","","","Tos Serwis","","0"
"142",380603,"eauto.pl",0,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-09","","","","","","","","","","0"
"143",382282,"carpathianfoundation.org",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-09","","","","","","","","CarpathianFoundation.org","","0"
"144",384060,"spatio.com.pl",1,"618204600","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-09","","","","","","","","Mikrodermabrazja, kwasy, masaże, depilacja  – SPATIO SPA Poznań","",""
"145",385144,"auto-lech.prv.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-09","","","","","","","","Firma transportowa AUTO-LECH transport nietypowy wilkogabarytowy z dźwigiem typu HDS","","0"
"146",387088,"spark-eko.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-09","","","","","","","","Spark-eko","",""
"147",387417,"globalcargo.eu",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-09","","","","","","","","Wix.com global2 created by sgtpollock based on Design Studio | Wix.com","","0"
