"","id_domena","domena","czy_dziala","telefon","nip","krs","webEniro","webFachowcy","webCSGroup","PNA","version","sunrise","rzetelna","koszyk","data","facebook","instagram","linkedin","allegro","otomoto","googleplus","youtube","title","mail","ulica"
"12",228147,"janpol.com",1,"126651450","0","0",0,0,0,"31-525","2.3",0,0,0,"2017-11-08","https://www.facebook.com/#!/pages/Jan-Pol-Incoming-Tour-Operator/167493956609738","","","","","","","JAN-POL - Incoming Tour Operator","","Misiołka"
"13",228170,"eltor.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","","","","","","","","Domena zaparkowana na serwerach E.pl","","0"
"14",228464,"mateja.pl",1,"713117586","0","0",0,0,0,"55-010","2.3",0,0,0,"2017-11-08","","","","","","","","Pistolet hukowy, rewolwer hukowy, pistolet alarmowy, rewolwer alarmowy, rewolwer hukowo kinetyczny. Broń bez zezwolenia","biuro@mateja.pl","Reja"
"15",228498,"lakfam.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","","","","","","","","Intro | Lakfam","","0"
"16",228755,"aroma.net.pl",0,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","","","","","","","","","","0"
"17",228787,"diversecg.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","NULL","NULL","NULL","NULL","NULL","NULL","NULL","403: Access Forbidden","","0"
"18",228871,"lsse.eu",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","NULL","NULL","NULL","NULL","NULL","NULL","NULL","LSSE","",""
"19",228976,"zso_kluczbork.wodip.opole.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","","","","","","","","Zespół Szkół Ogólnokształcących","","0"
"20",229078,"wsg.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","","","","","","","","WSG KOŚCIAN","","0"
"21",229246,"twmetals.com",1,"404361505","0","0",0,0,0,"10-458","2.3",0,0,0,"2017-11-08","https://www.facebook.com/pages/TW-Metals-Inc/143296684160","","","","","","https://www.youtube.com/user/TWMet?feature=watch","Specialty Metals Supplier - Industrial Metal Distributor | TW Metals","sean.liu@aim-intl.com",""
"22",229319,"piekarnie-lublin.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","NULL","NULL","NULL","NULL","NULL","NULL","NULL","","","0"
"23",229332,"wsliwinski.pl",0,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","","","","","","","","","","0"
"24",229402,"budored.pl",0,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","","","","","","","","","","0"
"25",229721,"perun.pl",1,"228105639","7811726496","0",0,0,0,"03-842","2.3",0,0,0,"2017-11-08","NULL","NULL","NULL","NULL","NULL","NULL","NULL","PERUN Spółka Akcyjna - Strona główna ","","Grochowska"
"26",229851,"abakus-europe.pl",0,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","","","","","","","","","","0"
"27",229865,"rampf.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Czekaj","","0"
"28",229990,"radiotechnika.pl",1,"607685439","0","0",0,0,0,"50-263","2.3",0,0,0,"2017-11-08","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Radiotechnika -analizatory spalin, dymomierze, wyposażenie: dla Stacji Kontroli Pojazdów (SKP), Policji ETDiE, APRD,  Straży Granicznej, Inspekcji Transportu Drogowego (ITD), szkół, Centrów Edukacji Praktycznej testery diagnostyczne, czytniki kodów, narzę","","Kilińskiego"
"29",230068,"remwil.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Odkrywamy tajemnice pralni.","",""
"30",230073,"mors-ryby.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","NULL","NULL","NULL","NULL","NULL","NULL","NULL","","","0"
"31",230546,"methurt.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","NULL","NULL","NULL","NULL","NULL","NULL","NULL","METHUT","","0"
"32",230571,"valeo.com",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","https://www.facebook.com/Valeo.Group/","","https://www.linkedin.com/company/valeo","","","","https://www.youtube.com/user/ValeoGroup","Valeo - Smart technology for smarter cars","",""
"33",230648,"ductus.com.pl",0,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","","","","","","","","","","0"
"34",230955,"nau.pl",1,"226967270","5252100353","0000093218",0,0,0,"00-389","2.3",0,0,0,"2017-11-08","","","","","","","","Home - Nauczycielska Agencja Ubezpieczeniowa SA","","Smulikowskiego"
"35",231135,"hm.com",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","","","","","","","","H&M offers fashion and quality at the best price","",""
"36",231326,"norspol.com.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","","","","","","","","Norspol | Praca dla Marynarzy","","0"
"37",231422,"elkam.com",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","NULL","NULL","NULL","NULL","NULL","NULL","NULL","","","0"
"38",231508,"spinsa.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","","","","","","","","Katalog SPIN s.a.","","0"
"39",231663,"konsylium.sanok.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","","","","","","","","8827149 - O nas","",""
"40",231669,"eskulap.chojnice.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","","","","","","","","","",""
"41",231728,"marekmikickidesign.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","","","","","","","","Marek Mikicki Design","","0"
"42",231756,"bizuteria.cba.pl",0,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","","","","","","","","","","0"
"43",231870,"archmagic.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","","","","","","","","Oferujemy","",""
"44",231909,"aniol.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","NULL","NULL","NULL","NULL","NULL","NULL","NULL","","","0"
"45",232127,"microfarm.fdf.pl",1,"126566235","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","","","","","","","","MICROFARM","microfarm@krakow.home.pl","Krakusa"
"46",232294,"tilia.com.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","http://facebook.com/TiliaSA","","","","","","","Tilia | Nawierzchnie sportowe","","0"
"47",232306,"i-g-k.com",1,"650294536","0","0",0,0,0,"50-294","2.3",0,0,0,"2017-11-08","","","","","","","","- How To Find Affordable Apartments In Sandy Utah","",""
"48",232382,"calvero.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","","","","","","","","CALVERO - systemy zadaszeń | ekrany akustyczne","","0"
"49",232398,"pks-sa.com.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","NULL","NULL","NULL","NULL","NULL","NULL","NULL","","","0"
"50",232400,"waksman.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","","","","","","","","Rezydencja WAKSMAN","","0"
"51",232456,"szpital.zabrze.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","NULL","NULL","NULL","NULL","NULL","NULL","NULL","","","0"
"52",232840,"probut.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Probut - Sposób na buty ","","0"
"53",233254,"dromos.com.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","","","","","","","","PDM DROMOS Sp. z o.o. - O firmie","","0"
"54",233374,"apart.olsztyn.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Multiple Nieruchomości","","Towarowej"
"55",233390,"bipprint.com.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","","","","","","","","Biuro Inżynieryjno - Projektowe PRINT Sp. z o.o.","","0"
"56",233401,"bemo-motors.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","","","","","","","","GRUPA BEMO Motors - Ford, Peugeot, Volvo, Mitsubishi, Hyundai, Suzuki, Mercedes-Benz, Mazda.","","0"
"57",233405,"grycan.pl",1,"822780327","5321956443","0",0,0,0,"05-462","2.3",0,0,0,"2017-11-08","https://www.facebook.com/grycan","http://instagram.com/lodygrycan","NULL","NULL","NULL","https://plus.google.com/103813683397425869130","https://www.youtube.com/user/grycan","Najlepsze lody i desery, producent – Grycan","",""
"58",233406,"cosmedique.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","NULL","NULL","NULL","NULL","NULL","NULL","NULL","403 Forbidden","","0"
"59",233578,"eckert.com.pl",1,"768522017","0","0",0,0,0,"09-201","2.3",0,0,0,"2017-11-08","","","","","","","","ECKERT Technologie Cięcia","uslugi@eckert.com","Pawicka"
"60",233581,"pol-dzwig.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","","","","","","","","","","0"
"61",233671,"rhema.pl",1,"124294672","0","0",0,0,0,"31-504","2.3",0,0,0,"2017-11-08","","","","","","","","Rhema - tanie książki katolickie","","Lubicz"
"62",233765,"ch2architekci.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","","","","","","","","ch2architekci","",""
"63",233784,"elmehurt.pl",1,"544121211","0","0",0,0,0,"87-800","2.3",0,0,0,"2017-11-08","https://www.facebook.com/Elmehurt-324920404269177","","","","","","","Elmehurt","","Okrężna"
"64",233799,"sylka.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","NULL","NULL","NULL","NULL","NULL","NULL","NULL"," sylka.pl ","","0"
"65",233944,"mshandel-stahlhandel.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","","","","","","","","MS.Handel","","0"
"66",234079,"papirus-brzesko.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","","","","","","","","papirus-brzesko.pl","","0"
"67",234139,"aco.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","https://www.facebook.com/ACOpl","NULL","NULL","NULL","NULL","NULL","https://www.youtube.com/user/ACOPolska","ACO - Przyszłość odwodnień","","0"
"68",234171,"unidex.pl",0,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","","","","","","","","","","0"
"69",234186,"kartel-sitodruk.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","","","","","","","","KARTEL S.C. - Materiały do sitodruku, sitodruk, Wrocław","","0"
"70",234511,"ryspol.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","","","","","","","","","","0"
"71",234547,"grandson.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","","","","","","","","","","0"
"72",234841,"sportprojekt.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","","","","","","","","Organizacja Imprez, Bydgoszcz, Toruń - Sport Projekt","",""
"73",234905,"gramet.net.pl",1,"523466056","0","0",0,0,0,"85-738","2.3",0,0,0,"2017-11-08","","","","","","","","Gramet - Strona główna","","0"
"74",234941,"starosta.net.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","","","","","","","","index","","if (AC_FL_RunContent =="
"75",234960,"prokont.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","","","","","","","","Prokont Sp. z o.o.","","0"
"76",235057,"visanti.pl",1,"413626043","9591500146","0000059892",0,0,0,"00-146","2.3",0,0,1,"2017-11-08","","","","","","",""," - Visanti.pl :: Biżuteria na prezent, naszyjniki z pereł, bransolety, pierścionki, kolczyki, perły","online@visanti.pl",""
"77",235108,"darmann.com",1,"832261274","0","0",0,0,0,"76-075","2.3",0,0,0,"2017-11-08","","","","","","","","Home :: Darmann Abrasive Products, Inc.","","0"
"78",235200,"armot-narzedzia.pl",1,"0","0","0",0,0,0,"71-084","2.3",0,0,1,"2017-11-08","","","","","","","","Tools for Smart - narzędzia zawodowców","",""
"79",235271,"g-system.com.pl",0,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","","","","","","","","","","0"
"80",235313,"procyon.com.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","","","","","","","","Przekierowanie...","","0"
"81",235426,"slowiak.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","","","","","","","","Formplast Bis - Stanisław Słowiak - doniczki do produkcji szkółkarskiej","",""
"82",235491,"bud-al.com",1,"343617000","0","0",0,0,0,"42-200","2.3",0,0,0,"2017-11-08","","","","","","","","Bud-Al W.Mikuła - Producent Okien i Drzwi z Aluminium i PCV | Okna PCV REHAU, Drzwi, Werandy, Fasady | Drzwi Ogniowe, Przeciwpożarowe, p.poż | Częstochowa / Śląsk","budal@poczta.wp.pl","Olsztyńska"
"83",235496,"lombard.of.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","","","","","","","","","","0"
"84",235679,"piekarniakristof.pl",1,"324220482","0","0",0,0,0,"44-253","2.3",0,0,0,"2017-11-08","","","","","","","","Emilia&Kristof - Piekarnia Boguszowice - Piekarnia Emilia Kristof Boguszowice","\mailto:poczta@ekristof.pl\","Czwartaków"
"85",235735,"nta.com.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","NULL","NULL","NULL","NULL","NULL","NULL","NULL"," NTA Sp. z o.o. ","","0"
"86",235827,"net-s.pl",0,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","","","","","","","","","","0"
"87",235893,"walsroder.com",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","","","","","","","","Walsroder Casings GmbH","","0"
"88",236160,"roltol.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","","","","","","","","<span style=font-weight: bold; font-family: Comic Sans MS; color: #000000; font-size: 24px;>ROL TOL</span> - O firmie","","oid("
"89",236714,"awima.pl",1,"228720050","0","0",0,0,0,"04-979","2.3",0,0,0,"2017-11-08","","","","","","","","                             Strona główna     - AWIMA                    ","agnieszka.jarmuszynska@awima.pl","Popradzka"
"90",236766,"chemes.com.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","NULL","NULL","NULL","NULL","NULL","NULL","NULL"," chemes.com.pl ","","0"
"91",237206,"neocity.com.pl",1,"223129549","0","0",0,0,0,"02-496","2.3",0,0,0,"2017-11-08","https://www.facebook.com/pages/Neocity-Polska/164161470303833?sk=wall","","","","","","","NEOCITY Polska - mieszkania i apartamenty w Warszawie","",""
"92",237319,"greenart-studio.com",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","NULL","NULL","NULL","NULL","NULL","NULL","NULL","GreenArt Studio Filmowanie ślubów","","0"
"93",237436,"trimar.pl",0,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","","","","","","","","","","0"
"94",237516,"eschenbach-optik.com",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","","","","","","",""," Eschenbach Optik :: Entrance","","0"
"95",237558,"service.sokolow.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","NULL","NULL","NULL","NULL","NULL","NULL","NULL","","","0"
"96",237620,"goldmed.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","NULL","NULL","NULL","NULL","NULL","NULL","NULL","","","0"
"97",238069,"tech-progres.pl",1,"600343522","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","NULL","NULL","NULL","NULL","NULL","NULL","NULL","PROGRES S.C. - zaopatrzenie przemysłu - Legnica","","0"
"98",238072,"budropol.com.pl",0,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","","","","","","","","","","0"
"99",238081,"fide-trans.com",0,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","","","","","","","","","","0"
"100",238281,"legissc.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","","","","","","","","Legis s.c.","","0"
"101",238371,"timoro.pl",1,"586639777","5860103392","0000061268",0,0,0,"81-047","2.3",0,0,0,"2017-11-08","","","","","","","","Strona główna","","Gniewska"
"102",238466,"textilimpex.com.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","","","","","","","","Textilimpex - artykuły tekstylne, tkaniny dekoracyjne, pościelowe i wełniane. Usługi magazynowe i granulaty tworzyw sztucznych - Łódź","",""
"103",238539,"posicz.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","","","","","","","","","","0"
"104",238569,"rigall.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Rigall Distribution sp. z o.o. - kredyty, karty kredytowe, ubezpieczenia, karta kredytowa, praca finanse","","0"
"105",238687,"vegaubezpieczenia.pl",1,"134465635","6851082320","0",0,0,0,"38-200","2.3",0,0,0,"2017-11-08","","","","","","","","VEGA -  Agencja ubezpieczeniowa - Jasło ul. Kazimierza Wielkiego 6 - Tanie ubezpieczenia OC","","0"
"106",238755,"2x3.pl",0,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","","","","","","","","","","0"
"107",239227,"motorpol.vw.pl",1,"0","0","0",0,0,0,"0","2.3",0,1,0,"2017-11-08","","","","","","","","MOTORPOL - Dealer Volkswagen","",""
"108",239255,"brkapital.slupsk.pl",1,"501399820","0","0",0,0,0,"76-200","2.3",0,0,0,"2017-11-08","","","","","","",""," BIURO RACHUNKOWE SŁUPSK - Biuro Rachunkowe w Słupsku ","brkapital@gmail.com","Tuwima"
"109",239397,"multimed.pl",1,"527240571","5272405713","0000158515",0,0,0,"01-059","2.3",0,0,1,"2017-11-08","https://www.facebook.com/przychodniemultimed","https://www.instagram.com/multi_med/","","","","","https://www.youtube.com/c/MULTIMEDdlaaktywnych","Centrum Diagnostyki Medycznej - MULTI MED","",""
"110",239504,"tovares.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","","","","","","","","     Tovares Sp. z o.o. akcesoria i wyposażenie salonów fryzjerskich         ","","0"
"111",239563,"marginess.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Marginess - Profesjonalny Fryzjer Katowice","","0"
"112",239572,"malikimpex.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","","","","","","","","Malik Impex - Producent Odzieży Skórzanej - O nas","","alik - Impex szyje swoje wyroby w Polsce od"
"113",239617,"art-centrum.eu",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","","","","","","","","art-centrum_wizytowka","","0"
"114",239624,"plcc.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","https://www.facebook.com/plccszczecin","","","","","","","PLCC - Transport, Spedycja, Agencja Celna","",""
"115",239673,"goldendrop.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","NULL","NULL","NULL","NULL","NULL","NULL","NULL","","","0"
"116",239681,"sterion.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Grupa Sterion: obsługa konferencji i eventów, wypożyczalnia sprzętu multimedialnego, outsourcing informatyczny, obsługa sklepów internetowych","",""
"117",239767,"pecrem.pl",0,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","","","","","","","","","","0"
"118",239884,"hef.com.pl",1,"322710041","0","0",0,0,0,"42-793","2.3",0,0,0,"2017-11-08","","","","","","","","Kotły, piece c.o. centralnego ogrzewania, Kotły grzewcze i weglowe - HEF","","Zamkowa"
"119",240027,"bakpak.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","","","","","","","","BakPak - tam gdzie nogi poniosÄ..","","0"
"120",240097,"iona.pl",0,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","","","","","","","","","","0"
"121",240209,"mondial-assistance.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","https://www.facebook.com/elviabezpiecznywyjazd/?fref=ts","","","","","","","Assistance Ubezpieczenie turystyczne Assistance samochodowe medyczne  Mondial Assistance","","0"
"122",240550,"klinikaimplantologii.pl",1,"600316216","0","0",0,0,0,"30-349","2.3",0,0,0,"2017-11-08","https://www.facebook.com/klinikaimplantologii/","","https://www.linkedin.com/company/2697342","","","","","Strona Główna - Specjalistyczna Klinika Implantologiczno-Stomatologiczna","",""
"123",240651,"ginekolog-pogodno.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Gabinet Ginekologiczno-Położniczy, dr n. med. Sławomir Świderski,  specjalista ginekolog-położnik","","0"
"124",240707,"scott.pl",1,"227883690","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","https://www.facebook.com/scottsportspolska","https://www.instagram.com/scottsportspolska/","","","","","http://www.youtube.com/channel/UCDfnam79n2tXXumz9i7jnIA","SCOTT Poland - www.scott.pl","Ogólnyinfo@scott.pl",""
"125",240719,"cjostar.pl",1,"502914229","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","","","","","","","","Kursy j. angielskiego, niemieckiego, francuskiego w Gdańsku","",""
"126",240816,"tir89.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","NULL","NULL","NULL","NULL","NULL","NULL","NULL","","","0"
"127",240885,"domenanieruchomosci.com.pl",1,"693855140","5960000680","0",0,0,0,"66-300","2.3",0,0,0,"2017-11-08","https://www.facebook.com/Domena-MediaNieruchomo%C5%9Bci-Edyta-Stachurska-268811266662310/","NULL","NULL","NULL","NULL","NULL","NULL"," Domena Media & NieruchomoÅci Edyta Stachurska ","",""
"128",240924,"wechterowicz.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Wechterowicz","","0"
"129",241135,"assento.pl",0,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","","","","","","","","","","0"
"130",241346,"faist-chemtec.com",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","","","","","","","","FAIST","","0"
"131",241736,"fanfaronada.eu",1,"201020173","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","https://www.facebook.com/Fanfaronada","http://instagram.com/fanfaronada","","","","","","Fanfaronada | Pracownia mody Daria Salamon","",""
"132",241836,"shardagroup.net",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","","","","","","","","Sharda Group","","0"
"133",241935,"financial-expert.pl",1,"0","5862164765","0000251412",0,0,0,"81-377","2.3",0,0,0,"2017-11-08","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Niezależne Doradztwo Finansowe – Financial-Expert Gdynia Gdańsk Sopot","","Krasickiego"
"134",242014,"imcpoland.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","https://www.facebook.com/imcpoland/","NULL","https://www.linkedin.com/company/i.m.c.-engineering-poland-sp.-z-o.o.","NULL","NULL","NULL","NULL","IMC Poland","","0"
"135",242067,"ttieurope.com",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","NULL","NULL","NULL","NULL","NULL","NULL","NULL","","","0"
"136",242412,"ortotrans.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","","","","","","","","","","0"
"137",242465,"domowy.pl",1,"717230111","0","0",0,0,0,"11-201","2.3",0,0,0,"2017-11-08","http://www.facebook.com/domowypl","","","","","https://plus.google.com/113788954919883997736/posts","","Projekty domÃ³w, TwÃ³j projekt domu od 1200 zÅ â Domowy.pl","Âszczecin@domowy.pl",""
"138",242497,"anteny24.pl",1,"343610448","0","0",0,0,0,"0","2.3",0,0,1,"2017-11-08","NULL","https://www.instagram.com/batna_anteny24/","NULL","NULL","NULL","NULL","NULL","Switche, sprzęt światłowodowy i wiele więcej - Anteny24.pl","serwis@anteny24.pl","-mail: paulina@anteny"
"139",242528,"dekarmat.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","","","","","","","","Dekarmat » Kolejna witryna oparta na WordPressie","","0"
"140",242608,"tiew.pl",1,"817492041","7122353855","0000024387",0,0,0,"20-209","2.3",0,0,0,"2017-11-08","https://pl-pl.facebook.com/","","","","","","","Towarzystwo Inwestycyjne Elektrownia Wschód S.A.    ","sekretariat@tiew.pl","Projektowa"
"141",242682,"bbw-projekt.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","NULL","NULL","NULL","NULL","NULL","NULL","NULL","","","0"
"142",242915,"euroalarm.com",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-08","NULL","NULL","NULL","NULL","NULL","NULL","NULL","","","0"
