"","id_domena","domena","czy_dziala","telefon","nip","krs","webEniro","webFachowcy","webCSGroup","PNA","version","sunrise","rzetelna","koszyk","data","facebook","instagram","linkedin","allegro","otomoto","googleplus","youtube","title","mail","ulica"
"48",1683706,"bogdanszczotka.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-06","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Osobisty Trener Katowice - Bogdan Szczotka","",""
"49",1683770,"gospodamariasz.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-06","NULL","NULL","NULL","NULL","NULL","NULL","NULL","O nas","",""
"50",1683877,"transplantacja.net",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-06","","","","","","","","TRANSPLANTACJA - Przeszczep Narządów - Podaruj 1%","","0"
"51",1683892,"sklep.avismedia.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,1,"2017-11-06","","","","","","","","AVISmedia","","0"
"52",1683904,"gzymsy-piotrkow.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-06","","","","","","",""," gzymsy-piotrkow.pl ","","0"
"53",1683915,"detektyw-polska.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-06","","","","","","","","Detektyw","",""
"54",1683919,"hardcorowy.sklep.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-06","","","","","","","","Gry","",""
"55",1683981,"podrozewagabundy.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-06","","","","","","","","Wagabunda – mój blog o turystyce","",""
"56",1684012,"agnieszkabezubik.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-06","https://www.facebook.com/themeforest","","","","","","","Agnieszka Bezubik","",""
"57",1684213,"holenderskielpg-sklep.pl",1,"879566472","0","0",0,0,0,"58-500","2.3",0,0,1,"2017-11-06","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NECAM, KOLTEC, AG SGI, Teleflex GFI, Vialle LPI, PRINS VSI, BRC","",""
"58",1684237,"ryszardlewandowski.com.pl",1,"660513680","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-06","https://www.facebook.com/ryszard.lewandowskimalarstwo","","","","","","","Ryszard Lewandowski – Malarstwo","",""
"59",1684244,"pierogarniapodaniolami.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-06","","","","","","","","","",""
"60",1684262,"krajowecentrumoddluzania.pl",0,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-06","","","","","","","","","","0"
"61",1684360,"a6.com.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-06","","","","","","","","a6.com.pl","","0"
"62",1684400,"ecocms.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-06","","","","","","","","Tworzenie stron WWW | Poradnik jak stworzyć stronę WWW","",""
"63",1684402,"dl3pl.biz",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-06","NULL","NULL","NULL","NULL","NULL","NULL","NULL","dl3pl.biz","","0"
"64",1684425,"level7.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-06","NULL","NULL","NULL","NULL","NULL","NULL","NULL","","","0"
"65",1684485,"ekomerz.pl",1,"855612907","0","0",0,0,0,"82-300","2.3",0,0,1,"2017-11-06","https://www.facebook.com/Ekomerz.Polska","","http://www.linkedin.com/company/3193846","","","http://plus.google.com/117564687941168327038/","","agencja interaktywna | szkolenia e commerce | sklepy internetowe | strony internetowe","mailto:contact@ekomerz.pl",""
"66",1684487,"artmile.pl",0,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-06","","","","","","","","","","0"
"67",1684508,"niceski.pl",1,"509478789","0","0",0,0,0,"40-167","2.3",0,0,0,"2017-11-06","","","","","","","","Narty Włochy, Narty 2018  freeski skipass w cenie, sylwester2017/2018, narty Austria, powitanie sezonu 2018, zimowiska i obozy zimowe 2018 - NiceSki.pl","","Topolowa"
"68",1684568,"luxusowi.pl",0,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-06","","","","","","","","","","0"
"69",1684652,"flatbook.pl",0,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-06","","","","","","","","","","0"
"70",1684654,"lionwrap.pl",1,"604547309","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-06","https://www.facebook.com/lionwrap","","","","","","","Lion Wrap – Lion Wrap to firma zajmująca się oklejaniem samochodów i zmianą koloru auta","",""
"71",1684662,"fotodays.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-06","","","","","","","","","","0"
"72",1684698,"chiqvito.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-06","","","","","","","","Grzegorz Białek - chiqvito","",""
"73",1684738,"lowbudget.pl",0,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-06","","","","","","","","","","0"
"74",1684763,"contecmed.pl",0,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-06","","","","","","","","","","0"
"75",1684804,"nanasport.pl",1,"717000354","9111376121","0",0,0,0,"56-400","2.3",0,0,1,"2017-11-06","","","","","","","","Piłkochwyty siatki sportowe ochronne zabezpieczające sznurkowe - NaNaSport.pl","",""
"76",1684840,"big-d.com.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-06","NULL","NULL","NULL","NULL","NULL","NULL","https://www.youtube.com/watch?v=Xl9Yn7uuHf4","Big-D Portfolio","",""
"77",1684897,"infousluga.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-06","","","","","","","","Infousluga.pl - Usługi na miarę Jakości","",""
"78",1684907,"listazmoca.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-06","https://www.facebook.com/pages/Lista-z-Moc%C4%85/338492976214503","NULL","NULL","NULL","NULL","NULL","NULL","Start","","asady głosowania:Głosowanie przez SMS - na nr"
"79",1684979,"unpolished.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-06","NULL","NULL","NULL","NULL","NULL","NULL","NULL","UNPOLISHED","","0"
"80",1684983,"zpodziemia.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-06","NULL","NULL","NULL","NULL","NULL","NULL","NULL","403 Forbidden","","0"
"81",1684988,"bookeaters.pl",1,"017010318","0","0",0,0,0,"37-159","2.3",0,0,1,"2017-11-06","","","","","","","","Bookeaters.pl | Klub koszmarnych komentatorów książek","",""
"82",1685053,"sklep.ksul.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,1,"2017-11-06","NULL","NULL","NULL","NULL","NULL","NULL","NULL","","",""
"83",1685106,"starlight24.pl",1,"510971949","0","0",0,0,0,"0","2.3",0,0,1,"2017-11-06","","","","","","","","Oświetlenie dla domu żarówki led i samochodowe, świetlówki, lampy - Starlight","",""
"84",1685113,"swkrzyz.com.pl",0,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-06","","","","","","","","","","0"
"85",1685167,"twojewlochy.pl",1,"0","0","0",0,0,0,"11-201","2.3",0,0,0,"2017-11-06","","","","","","","","Włochy - wycieczki, wczasy i ciekawe miejsca we Włoszech i atrakcje","","Koszykowej"
"86",1685177,"topgenetics.pl",1,"600466873","0","0",0,0,0,"80-172","2.3",0,0,1,"2017-11-06","","","","","","","","Laboratorium Genetyczne INVICTA | Sklep Online z badaniami - TopGenetics.pl","","Trzy Lipy"
"87",1685188,"przekladnik.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-06","https://www.facebook.com/JEANMUELLERPOLSKA?sk=wall&filter=3","","","","","","","Przekładniki prądowe na kabel, z tulejką, na szynę, z otwieranym rdzeniem, z uzwojeniem pierwotnym, specjalne, urządzenia pomiarowe","",""
"88",1685204,"vetmobility.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-06","","","","","","","","Weterynarz | vetmobility.pl","","0"
"89",1685207,"rankingjudo.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-06","http://facebook.com/pages/Joomlavicom/100487240018744","","","","","","http://www.youtube.com/watch?v=zYfi8DokXkk","Ranking Judo","","0"
"90",1685218,"kinderbudka.pl",0,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-06","","","","","","","","","","0"
"91",1685242,"magmapolska.pl",1,"504107303","0","0",0,0,0,"63-200","2.3",0,0,0,"2017-11-06","NULL","NULL","NULL","NULL","NULL","NULL","NULL","MagmaPolska | Importer silników","handel@e-magma.pl","0"
"92",1685267,"sklep.magnor.pl",0,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-06","","","","","","","","","","0"
"93",1685284,"podwawrzynem.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-06","http://www.facebook.com/podwawrzynem/","","","","","https://plus.google.com/107158267148686496172/","","Restauracja Pod Wawrzynem","","0"
"94",1685332,"artwebdesign.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-06","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Art Web Design - Projektowanie stron internetowych -  tworzenie stron WWW","","0"
"95",1685344,"willeparkowa.pl",0,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-06","","","","","","","","","","0"
"96",1685367,"duetgitarowy.pl",0,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-06","","","","","","","","","","0"
"97",1685380,"polskablizej.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-06","","","","","","","","Polska Bliżej - Home","",""
"98",1685403,"odnprzasnysz.pl",0,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-06","","","","","","","","","","0"
"99",1685409,"sklep.basser.pl",1,"422115427","7311691903","0",0,0,0,"42-211","2.3",0,0,0,"2017-11-06","https://www.facebook.com/pages/Basser-Car-Audio/324389330922439","","","","","","https://www.youtube.com/channel/UCtn21hrrIp_91X7aGhip3Kg","Basser -  Basser ","basser@basser.pl",""
"100",1685426,"krzysiek.com.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-06","","","","","","","","Krzysiek – Prywatna strona","","0"
"101",1685438,"leczymy-zeby.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-06","","","","","","","","Leczenie zębów u dzieci i dorosłych |","","0"
"102",1685452,"sklep.zphmax.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,1,"2017-11-06","","","","","","","","Internetowy sklep z odzieżą roboczą  •  ZPH MAX","",""
"103",1685460,"hurtpaliwa24.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-06","","","","","","","","IIS Windows Server","","0"
"104",1685464,"jacek-luczak.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-06","","","","","","","","Jacek Łuczak - Rzeźba","","0"
"105",1685506,"joserapartner.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,1,"2017-11-06","","","","","","","","Home","",""
"106",1685516,"ustanowbukowa.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-06","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Osiedle Domów Ustanów Bukowa","","0"
"107",1685521,"c-bswodzislaw.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-06","","","","","","","","eCorpoNet","","0"
"108",1685544,"gdd-staedtler.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-06","NULL","NULL","NULL","NULL","NULL","NULL","NULL","","","0"
"109",1685600,"aptekazsercem.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-06","","","","","","","","aptekazsercem.pl","",""
"110",1685660,"aikidoakademia.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-06","","","","","","","","Kobayashi Akademia Aikido Tomasz Nowak","","0"
"111",1685673,"kempingieuropy.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-06","https://www.facebook.com/KempingiEuropy","NULL","NULL","NULL","NULL","NULL","NULL","Najlepsze kempingi w Europie - KempingiEuropy.pl","",""
"112",1685676,"poradnia-makow.pl",1,"297171501","0","0",0,0,0,"06-200","2.3",0,0,0,"2017-11-06","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Poradnia Psychologiczna Maków Mazowiecki :: Start","","Duńskiego Czerwonego Krzyża"
"113",1685684,"dekorglass.com.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-06","","","","","","","","Dekorglass - zdobienie szkła, dekorowanie butelek, wzorowanie, nadruk","","0"
"114",1685688,"vectorsoftware.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-06","","","","","","","","","","0"
"115",1685690,"alicjabarcicka.pl",1,"604474749","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-06","","","","","","","","Alicja Barcicka","","0"
"116",1685722,"sklep.insignis.pl",1,"812636019","0","0",0,0,0,"21-223","2.3",0,0,1,"2017-11-06","https://www.facebook.com/Wydawnictwo.Insignis/","https://www.instagram.com/insignis_media/?hl=pl","NULL","NULL","NULL","NULL","https://www.youtube.com/channel/UCrzz3qxxNeRHC9wQiOl9X5Q"," Insignis Outlet ","mailto:sklep@insignis.pl",""
"117",1685801,"shuttleairport.pl",1,"505273300","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-06","","","","","","","","Shuttle Airport Balice Pyrzowice|Intercity Transfers Zakopane Katowice|Tours Auschwitz Wieliczka","","0"
"118",1685809,"sklep.anim.com.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-06","NULL","NULL","NULL","NULL","NULL","NULL","NULL","ANIM Sklep internetowy","","0"
"119",1685851,"salondobregosnu.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,1,"2017-11-06","","","","","","","","SALON dobrego SNU","","var CUSTOMIZE_TEXTFIELD ="
"120",1685873,"wakacyjne-domki.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-06","","","","","","","","Apartamenty Mrzeżyno. Rodzinne wczasy nad Morzem Bałtyckim  | ","","0"
"121",1685918,"sklep.ssangyong.pl",1,"501323333","9521954184","0",0,0,0,"0","2.3",0,0,1,"2017-11-06","","","","","","","","Sklep internetowy","",""
"122",1685939,"corobicwweekend.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-06","","","","","","","","Imprezy Integracyjne dla Firm Wrocław Adrenalina Paintball weekend Quady Piknik wolny rozrywka","","0"
"123",1685981,"navigatorwiedzy.pl",1,"872626262","9181968387","0",0,0,0,"09-201","2.3",0,0,0,"2017-11-06","","","","","","","","Platforma szkoleniowa | Kursy Â· Egzaminy Â· Baza wiedzy Â· Komunikacja","","0"
"124",1685989,"sklep.wolimierz.pl",1,"508246644","0","0",0,0,0,"59-820","2.3",0,0,0,"2017-11-06","","","","","","","","Galeria Wolimierz 58: narzuty patchwork, kute meble - łóżka, lniane ubrania!","w.dowchan@wp.pl","0"
"125",1686020,"creativeprojects.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-06","NULL","NULL","NULL","NULL","NULL","NULL","NULL","403 Forbidden","","0"
"126",1686064,"grupastratosfera.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-06","NULL","NULL","NULL","NULL","NULL","NULL","NULL","The HTML5 Herald","","0"
"127",1686083,"centrumprojekcji.pl",0,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-06","","","","","","","","","","0"
"128",1686084,"rycerzeciechanow.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-06","","","","","","","","Rycerze Ciechanów","","0"
"129",1686127,"adidas-adventure.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-06","","","","","","","","Adidas Adventure Zielony - Zapach Wycofany z Produkcji","","0"
"130",1686128,"redaktornatropie.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-06","","","","","","","","Redaktor na tropie | Fascynujące newsy, materiały i informacje branżowe","",""
"131",1686140,"malowniczaaustria.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-06","","","","","","","","Malownicze zwierzaki | Świat zwierząt","","0"
"132",1686145,"kwiaciarniazdusza.pl",1,"502862128","6561394028","0",0,0,0,"56-139","2.3",0,0,0,"2017-11-06","https://www.facebook.com/edytabartochakwiaciarnia/","NULL","NULL","NULL","NULL","NULL","NULL","…z Duszą Kwiaciarnia, Jędrzejów. Edyta Bartocha – Kwiaty na każdą okazję, ślub, komunie, pogrzeb. Kwiaciarnia Jędrzejów","mailto:info@kwiaciarniazdusza.pl",""
"133",1686148,"sklep.alkor-watch.pl",1,"753202937","7532029373","0000006722",0,0,0,"48-300","2.3",0,0,0,"2017-11-06","","","","","","",""," Zegarki Adriatica, Pierre Ricaud - zegarki damskie i męskie ","",""
"134",1686160,"o-ubezpieczeniach.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-06","","","","","","","","O ubezpieczeniach","",""
"135",1686227,"muzyczna-poduszka.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-06","https://www.facebook.com/pages/Muzyczna-Poduszka/566634816798739","","","","","","","Poduszka Muzyczna. Oryginalna Poduszka Muzyczna Sound asleepŚpij przy swojej muzyce","",""
"136",1686230,"apartamentfregata.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-06","","","","","","","","","","0"
"137",1686290,"scrapartbybeta.com.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-06","https://www.facebook.com/gabrielahulboj.fotografia/"," http://instagram.com/scrapartbybeta ","NULL","NULL","NULL","https://plus.google.com/115279205830911898432","NULL","scrapart by Beta","",""
"138",1686342,"manufaktura-obrazu.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-06","","","","","","","","Home - Manufaktura Obrazu","","0"
"139",1686352,"sklep.lumen-complex.pl",1,"413680272","6570077250","0",0,0,0,"57-007","2.3",0,0,1,"2017-11-06","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Internetowy Salon Sprzętu Oświetleniowego Lumen - Complex","","Sandomierska"
"140",1686384,"wolnemiejscawpieczy.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-06","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Wolne miejsca w Pieczy Zastępczej","","0"
"141",1686391,"galeria-camelot.com.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-06","","","","","","","","       GALERIA CAMELOT - GALERIA SZTUKI WSPÓŁCZESNEJ, SZTUKA NAJNOWSZA, GALERIA PRZEŁOMU TYSIĄC LECIA,        MALARSTWO WSPÓŁCZESNE, OBRAZY","","0"
"142",1686404,"wydawnictwo-tuchola.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-06","NULL","NULL","NULL","NULL","NULL","NULL","NULL","","","0"
"143",1686443,"atlashistoryczny.com.pl",1,"918128582","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-06","","","","","","","","Multimedialne Atlasy Historyczne – multimedialne atlasy, historia, świat, Europa, Polska, interaktywne, ćwiczeniowe, mapy szkolne","mailto:info@meridian.com.pl",""
"144",1686516,"sklep.kapitanborchardt.pl",1,"224051755","5222906324","0",0,0,0,"05-270","2.3",0,0,1,"2017-11-06","https://www.facebook.com/STS-Kapitan-Borchardt-1456341714605969/","https://www.instagram.com/stskapitanborchardt/","","","","","","Kapitan Sklep | Sklep","",""
"145",1686575,"akademiazyciawkorporacji.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-06","","","","","","","","Akademia Życia w Korporacji - Rozwiązanie Problemów z Rekrutacją","",""
"146",1686579,"lodzkisalonmotoryzacyjny.pl",1,"0","0","0",0,0,0,"0","2.3",0,0,0,"2017-11-06","","","","","","","","","","0"
